schema,runId,runIndex,repIndex,pressCBase,pressCUsed,dampUsed,dt,everyMs,totalTicks,settleTicks,capLawHash,capLawSig,capLawApplied,capLawDtUsed,gain,multB,multD,offset,ampB0,ampD,ratioBD,injectTick114,injectTick136,arbiter_tick,arbiter_edge,arbiter_owner,handshake_tick,handshake_applied,first114Max_tick,first136Max_tick,precedence,deltaTicks,fastFollow,packetClass,peak114_abs,peak136_abs,cross_peakAbs_89_79,visibilityStateStart,wasHidden
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-06-04T00-19-45-609Z_r00070_d10.000_rep10,70,10,2.0,2.0,10,0.12,200,61,3,9dbcb7d6,"{""enabled"": true, ""lawFamily"": ""power"", ""proxy"": ""degree"", ""alpha"": 0.8, ""k0"": null, ""dt0"": 0.12, ""kDtGamma"": 0.0, ""lambda"": 0.0, ""clampMin"": 0.25, ""clampMax"": 5000.0, ""anchor"": {""nodeId"": 89, ""smRef"": 3774.0}, ""includeBackgroundEdges"": false, ""writeTo"": ""both""}",true,0.12,22,1.144,1.0,1,100.672,126.5,0.7958260869565217,1,0,5,136->89,136,6,1,8,5,136_first,3,1,136_then_114_fast,0.12101532023472515,0.11753123369683396,1.681985927642496e-06,visible,False
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-06-04T00-19-47-298Z_r00071_d20.000_rep7,71,7,2.0,2.0,20,0.12,200,61,3,9dbcb7d6,"{""enabled"": true, ""lawFamily"": ""power"", ""proxy"": ""degree"", ""alpha"": 0.8, ""k0"": null, ""dt0"": 0.12, ""kDtGamma"": 0.0, ""lambda"": 0.0, ""clampMin"": 0.25, ""clampMax"": 5000.0, ""anchor"": {""nodeId"": 89, ""smRef"": 3774.0}, ""includeBackgroundEdges"": false, ""writeTo"": ""both""}",true,0.12,22,1.144,1.0,1,100.672,126.5,0.7958260869565217,1,0,2,136->89,136,3,1,5,2,136_first,3,1,136_then_114_fast,0.08419448722983018,0.08026368312292444,5.16292940544705e-07,visible,False
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-06-04T00-19-48-967Z_r00072_d10.000_rep6,72,6,2.0,2.0,10,0.12,200,61,3,9dbcb7d6,"{""enabled"": true, ""lawFamily"": ""power"", ""proxy"": ""degree"", ""alpha"": 0.8, ""k0"": null, ""dt0"": 0.12, ""kDtGamma"": 0.0, ""lambda"": 0.0, ""clampMin"": 0.25, ""clampMax"": 5000.0, ""anchor"": {""nodeId"": 89, ""smRef"": 3774.0}, ""includeBackgroundEdges"": false, ""writeTo"": ""both""}",true,0.12,22,1.144,1.0,1,100.672,126.5,0.7958260869565217,1,0,5,136->89,136,6,1,8,5,136_first,3,1,136_then_114_fast,0.12101532023472515,0.11753123369683396,1.681985927642496e-06,visible,False
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-06-04T00-19-50-689Z_r00073_d20.000_rep4,73,4,2.0,2.0,20,0.12,200,61,3,9dbcb7d6,"{""enabled"": true, ""lawFamily"": ""power"", ""proxy"": ""degree"", ""alpha"": 0.8, ""k0"": null, ""dt0"": 0.12, ""kDtGamma"": 0.0, ""lambda"": 0.0, ""clampMin"": 0.25, ""clampMax"": 5000.0, ""anchor"": {""nodeId"": 89, ""smRef"": 3774.0}, ""includeBackgroundEdges"": false, ""writeTo"": ""both""}",true,0.12,22,1.144,1.0,1,100.672,126.5,0.7958260869565217,1,0,2,136->89,136,3,1,5,2,136_first,3,1,136_then_114_fast,0.08419448722983018,0.08026368312292444,5.16292940544705e-07,visible,False
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-06-04T00-19-52-417Z_r00074_d6.000_rep2,74,2,2.0,2.0,6,0.12,200,61,3,9dbcb7d6,"{""enabled"": true, ""lawFamily"": ""power"", ""proxy"": ""degree"", ""alpha"": 0.8, ""k0"": null, ""dt0"": 0.12, ""kDtGamma"": 0.0, ""lambda"": 0.0, ""clampMin"": 0.25, ""clampMax"": 5000.0, ""anchor"": {""nodeId"": 89, ""smRef"": 3774.0}, ""includeBackgroundEdges"": false, ""writeTo"": ""both""}",true,0.12,22,1.144,1.0,1,100.672,126.5,0.7958260869565217,1,0,9,136->89,136,10,1,13,9,136_first,4,1,136_then_114_fast,0.14725969484470347,0.1482421584653083,3.6497410557998146e-06,visible,False
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-06-04T00-19-54-153Z_r00075_d12.000_rep12,75,12,2.0,2.0,12,0.12,200,61,3,9dbcb7d6,"{""enabled"": true, ""lawFamily"": ""power"", ""proxy"": ""degree"", ""alpha"": 0.8, ""k0"": null, ""dt0"": 0.12, ""kDtGamma"": 0.0, ""lambda"": 0.0, ""clampMin"": 0.25, ""clampMax"": 5000.0, ""anchor"": {""nodeId"": 89, ""smRef"": 3774.0}, ""includeBackgroundEdges"": false, ""writeTo"": ""both""}",true,0.12,22,1.144,1.0,1,100.672,126.5,0.7958260869565217,1,0,4,136->89,136,5,1,7,4,136_first,3,1,136_then_114_fast,0.11107914706125623,0.10721417517621204,1.2480278487723735e-06,visible,False
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-06-04T00-19-55-866Z_r00076_d20.000_rep12,76,12,2.0,2.0,20,0.12,200,61,3,9dbcb7d6,"{""enabled"": true, ""lawFamily"": ""power"", ""proxy"": ""degree"", ""alpha"": 0.8, ""k0"": null, ""dt0"": 0.12, ""kDtGamma"": 0.0, ""lambda"": 0.0, ""clampMin"": 0.25, ""clampMax"": 5000.0, ""anchor"": {""nodeId"": 89, ""smRef"": 3774.0}, ""includeBackgroundEdges"": false, ""writeTo"": ""both""}",true,0.12,22,1.144,1.0,1,100.672,126.5,0.7958260869565217,1,0,2,136->89,136,3,1,5,2,136_first,3,1,136_then_114_fast,0.08419448722983018,0.08026368312292444,5.16292940544705e-07,visible,False
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-06-04T00-19-57-630Z_r00077_d12.000_rep5,77,5,2.0,2.0,12,0.12,200,61,3,9dbcb7d6,"{""enabled"": true, ""lawFamily"": ""power"", ""proxy"": ""degree"", ""alpha"": 0.8, ""k0"": null, ""dt0"": 0.12, ""kDtGamma"": 0.0, ""lambda"": 0.0, ""clampMin"": 0.25, ""clampMax"": 5000.0, ""anchor"": {""nodeId"": 89, ""smRef"": 3774.0}, ""includeBackgroundEdges"": false, ""writeTo"": ""both""}",true,0.12,22,1.144,1.0,1,100.672,126.5,0.7958260869565217,1,0,4,136->89,136,5,1,7,4,136_first,3,1,136_then_114_fast,0.11107914706125623,0.10721417517621204,1.2480278487723735e-06,visible,False
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-06-04T00-19-59-424Z_r00078_d6.000_rep6,78,6,2.0,2.0,6,0.12,200,61,3,9dbcb7d6,"{""enabled"": true, ""lawFamily"": ""power"", ""proxy"": ""degree"", ""alpha"": 0.8, ""k0"": null, ""dt0"": 0.12, ""kDtGamma"": 0.0, ""lambda"": 0.0, ""clampMin"": 0.25, ""clampMax"": 5000.0, ""anchor"": {""nodeId"": 89, ""smRef"": 3774.0}, ""includeBackgroundEdges"": false, ""writeTo"": ""both""}",true,0.12,22,1.144,1.0,1,100.672,126.5,0.7958260869565217,1,0,9,136->89,136,10,1,13,9,136_first,4,1,136_then_114_fast,0.14725969484470347,0.1482421584653083,3.6497410557998146e-06,visible,False
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-06-04T00-20-01-160Z_r00079_d6.000_rep4,79,4,2.0,2.0,6,0.12,200,61,3,9dbcb7d6,"{""enabled"": true, ""lawFamily"": ""power"", ""proxy"": ""degree"", ""alpha"": 0.8, ""k0"": null, ""dt0"": 0.12, ""kDtGamma"": 0.0, ""lambda"": 0.0, ""clampMin"": 0.25, ""clampMax"": 5000.0, ""anchor"": {""nodeId"": 89, ""smRef"": 3774.0}, ""includeBackgroundEdges"": false, ""writeTo"": ""both""}",true,0.12,22,1.144,1.0,1,100.672,126.5,0.7958260869565217,1,0,9,136->89,136,10,1,13,9,136_first,4,1,136_then_114_fast,0.14725969484470347,0.1482421584653083,3.6497410557998146e-06,visible,False
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-06-04T00-20-02-938Z_r00080_d20.000_rep2,80,2,2.0,2.0,20,0.12,200,61,3,9dbcb7d6,"{""enabled"": true, ""lawFamily"": ""power"", ""proxy"": ""degree"", ""alpha"": 0.8, ""k0"": null, ""dt0"": 0.12, ""kDtGamma"": 0.0, ""lambda"": 0.0, ""clampMin"": 0.25, ""clampMax"": 5000.0, ""anchor"": {""nodeId"": 89, ""smRef"": 3774.0}, ""includeBackgroundEdges"": false, ""writeTo"": ""both""}",true,0.12,22,1.144,1.0,1,100.672,126.5,0.7958260869565217,1,0,2,136->89,136,3,1,5,2,136_first,3,1,136_then_114_fast,0.08419448722983018,0.08026368312292444,5.16292940544705e-07,visible,False
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-06-04T00-20-04-662Z_r00081_d20.000_rep10,81,10,2.0,2.0,20,0.12,200,61,3,9dbcb7d6,"{""enabled"": true, ""lawFamily"": ""power"", ""proxy"": ""degree"", ""alpha"": 0.8, ""k0"": null, ""dt0"": 0.12, ""kDtGamma"": 0.0, ""lambda"": 0.0, ""clampMin"": 0.25, ""clampMax"": 5000.0, ""anchor"": {""nodeId"": 89, ""smRef"": 3774.0}, ""includeBackgroundEdges"": false, ""writeTo"": ""both""}",true,0.12,22,1.144,1.0,1,100.672,126.5,0.7958260869565217,1,0,2,136->89,136,3,1,5,2,136_first,3,1,136_then_114_fast,0.08419448722983018,0.08026368312292444,5.16292940544705e-07,visible,False
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-06-04T00-20-06-389Z_r00082_d4.000_rep5,82,5,2.0,2.0,4,0.12,200,61,3,9dbcb7d6,"{""enabled"": true, ""lawFamily"": ""power"", ""proxy"": ""degree"", ""alpha"": 0.8, ""k0"": null, ""dt0"": 0.12, ""kDtGamma"": 0.0, ""lambda"": 0.0, ""clampMin"": 0.25, ""clampMax"": 5000.0, ""anchor"": {""nodeId"": 89, ""smRef"": 3774.0}, ""includeBackgroundEdges"": false, ""writeTo"": ""both""}",true,0.12,22,1.144,1.0,1,100.672,126.5,0.7958260869565217,1,0,14,136->89,136,15,1,18,14,136_first,4,1,136_then_114_fast,0.16342365032530184,0.1727342904496539,6.282923690762349e-06,visible,False
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-06-04T00-20-08-075Z_r00083_d10.000_rep7,83,7,2.0,2.0,10,0.12,200,61,3,9dbcb7d6,"{""enabled"": true, ""lawFamily"": ""power"", ""proxy"": ""degree"", ""alpha"": 0.8, ""k0"": null, ""dt0"": 0.12, ""kDtGamma"": 0.0, ""lambda"": 0.0, ""clampMin"": 0.25, ""clampMax"": 5000.0, ""anchor"": {""nodeId"": 89, ""smRef"": 3774.0}, ""includeBackgroundEdges"": false, ""writeTo"": ""both""}",true,0.12,22,1.144,1.0,1,100.672,126.5,0.7958260869565217,1,0,5,136->89,136,6,1,8,5,136_first,3,1,136_then_114_fast,0.12101532023472515,0.11753123369683396,1.681985927642496e-06,visible,False
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-06-04T00-20-09-730Z_r00084_d15.000_rep4,84,4,2.0,2.0,15,0.12,200,61,3,9dbcb7d6,"{""enabled"": true, ""lawFamily"": ""power"", ""proxy"": ""degree"", ""alpha"": 0.8, ""k0"": null, ""dt0"": 0.12, ""kDtGamma"": 0.0, ""lambda"": 0.0, ""clampMin"": 0.25, ""clampMax"": 5000.0, ""anchor"": {""nodeId"": 89, ""smRef"": 3774.0}, ""includeBackgroundEdges"": false, ""writeTo"": ""both""}",true,0.12,22,1.144,1.0,1,100.672,126.5,0.7958260869565217,1,0,3,136->89,136,4,1,6,3,136_first,3,1,136_then_114_fast,0.09896757454873646,0.09500020606644878,8.549116201854611e-07,visible,False
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-06-04T00-20-11-360Z_r00085_d4.000_rep12,85,12,2.0,2.0,4,0.12,200,61,3,9dbcb7d6,"{""enabled"": true, ""lawFamily"": ""power"", ""proxy"": ""degree"", ""alpha"": 0.8, ""k0"": null, ""dt0"": 0.12, ""kDtGamma"": 0.0, ""lambda"": 0.0, ""clampMin"": 0.25, ""clampMax"": 5000.0, ""anchor"": {""nodeId"": 89, ""smRef"": 3774.0}, ""includeBackgroundEdges"": false, ""writeTo"": ""both""}",true,0.12,22,1.144,1.0,1,100.672,126.5,0.7958260869565217,1,0,14,136->89,136,15,1,18,14,136_first,4,1,136_then_114_fast,0.16342365032530184,0.1727342904496539,6.282923690762349e-06,visible,False
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-06-04T00-20-13-002Z_r00086_d12.000_rep10,86,10,2.0,2.0,12,0.12,200,61,3,9dbcb7d6,"{""enabled"": true, ""lawFamily"": ""power"", ""proxy"": ""degree"", ""alpha"": 0.8, ""k0"": null, ""dt0"": 0.12, ""kDtGamma"": 0.0, ""lambda"": 0.0, ""clampMin"": 0.25, ""clampMax"": 5000.0, ""anchor"": {""nodeId"": 89, ""smRef"": 3774.0}, ""includeBackgroundEdges"": false, ""writeTo"": ""both""}",true,0.12,22,1.144,1.0,1,100.672,126.5,0.7958260869565217,1,0,4,136->89,136,5,1,7,4,136_first,3,1,136_then_114_fast,0.11107914706125623,0.10721417517621204,1.2480278487723735e-06,visible,False
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-06-04T00-20-14-650Z_r00087_d20.000_rep3,87,3,2.0,2.0,20,0.12,200,61,3,9dbcb7d6,"{""enabled"": true, ""lawFamily"": ""power"", ""proxy"": ""degree"", ""alpha"": 0.8, ""k0"": null, ""dt0"": 0.12, ""kDtGamma"": 0.0, ""lambda"": 0.0, ""clampMin"": 0.25, ""clampMax"": 5000.0, ""anchor"": {""nodeId"": 89, ""smRef"": 3774.0}, ""includeBackgroundEdges"": false, ""writeTo"": ""both""}",true,0.12,22,1.144,1.0,1,100.672,126.5,0.7958260869565217,1,0,2,136->89,136,3,1,5,2,136_first,3,1,136_then_114_fast,0.08419448722983018,0.08026368312292444,5.16292940544705e-07,visible,False
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-06-04T00-20-16-286Z_r00088_d5.000_rep2,88,2,2.0,2.0,5,0.12,200,61,3,9dbcb7d6,"{""enabled"": true, ""lawFamily"": ""power"", ""proxy"": ""degree"", ""alpha"": 0.8, ""k0"": null, ""dt0"": 0.12, ""kDtGamma"": 0.0, ""lambda"": 0.0, ""clampMin"": 0.25, ""clampMax"": 5000.0, ""anchor"": {""nodeId"": 89, ""smRef"": 3774.0}, ""includeBackgroundEdges"": false, ""writeTo"": ""both""}",true,0.12,22,1.144,1.0,1,100.672,126.5,0.7958260869565217,1,0,11,136->89,136,12,1,15,11,136_first,4,1,136_then_114_fast,0.15524238306846075,0.15930391535029495,4.697193830093961e-06,visible,False
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-06-04T00-20-17-931Z_r00089_d5.000_rep6,89,6,2.0,2.0,5,0.12,200,61,3,9dbcb7d6,"{""enabled"": true, ""lawFamily"": ""power"", ""proxy"": ""degree"", ""alpha"": 0.8, ""k0"": null, ""dt0"": 0.12, ""kDtGamma"": 0.0, ""lambda"": 0.0, ""clampMin"": 0.25, ""clampMax"": 5000.0, ""anchor"": {""nodeId"": 89, ""smRef"": 3774.0}, ""includeBackgroundEdges"": false, ""writeTo"": ""both""}",true,0.12,22,1.144,1.0,1,100.672,126.5,0.7958260869565217,1,0,11,136->89,136,12,1,15,11,136_first,4,1,136_then_114_fast,0.15524238306846075,0.15930391535029495,4.697193830093961e-06,visible,False
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-06-04T00-20-19-722Z_r00090_d6.000_rep5,90,5,2.0,2.0,6,0.12,200,61,3,9dbcb7d6,"{""enabled"": true, ""lawFamily"": ""power"", ""proxy"": ""degree"", ""alpha"": 0.8, ""k0"": null, ""dt0"": 0.12, ""kDtGamma"": 0.0, ""lambda"": 0.0, ""clampMin"": 0.25, ""clampMax"": 5000.0, ""anchor"": {""nodeId"": 89, ""smRef"": 3774.0}, ""includeBackgroundEdges"": false, ""writeTo"": ""both""}",true,0.12,22,1.144,1.0,1,100.672,126.5,0.7958260869565217,1,0,9,136->89,136,10,1,13,9,136_first,4,1,136_then_114_fast,0.14725969484470347,0.1482421584653083,3.6497410557998146e-06,visible,False
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-06-04T00-20-21-402Z_r00091_d6.000_rep8,91,8,2.0,2.0,6,0.12,200,61,3,9dbcb7d6,"{""enabled"": true, ""lawFamily"": ""power"", ""proxy"": ""degree"", ""alpha"": 0.8, ""k0"": null, ""dt0"": 0.12, ""kDtGamma"": 0.0, ""lambda"": 0.0, ""clampMin"": 0.25, ""clampMax"": 5000.0, ""anchor"": {""nodeId"": 89, ""smRef"": 3774.0}, ""includeBackgroundEdges"": false, ""writeTo"": ""both""}",true,0.12,22,1.144,1.0,1,100.672,126.5,0.7958260869565217,1,0,9,136->89,136,10,1,13,9,136_first,4,1,136_then_114_fast,0.14725969484470347,0.1482421584653083,3.6497410557998146e-06,visible,False
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-06-04T00-20-23-062Z_r00092_d6.000_rep12,92,12,2.0,2.0,6,0.12,200,61,3,9dbcb7d6,"{""enabled"": true, ""lawFamily"": ""power"", ""proxy"": ""degree"", ""alpha"": 0.8, ""k0"": null, ""dt0"": 0.12, ""kDtGamma"": 0.0, ""lambda"": 0.0, ""clampMin"": 0.25, ""clampMax"": 5000.0, ""anchor"": {""nodeId"": 89, ""smRef"": 3774.0}, ""includeBackgroundEdges"": false, ""writeTo"": ""both""}",true,0.12,22,1.144,1.0,1,100.672,126.5,0.7958260869565217,1,0,9,136->89,136,10,1,13,9,136_first,4,1,136_then_114_fast,0.14725969484470347,0.1482421584653083,3.6497410557998146e-06,visible,False
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-06-04T00-20-24-739Z_r00093_d4.000_rep4,93,4,2.0,2.0,4,0.12,200,61,3,9dbcb7d6,"{""enabled"": true, ""lawFamily"": ""power"", ""proxy"": ""degree"", ""alpha"": 0.8, ""k0"": null, ""dt0"": 0.12, ""kDtGamma"": 0.0, ""lambda"": 0.0, ""clampMin"": 0.25, ""clampMax"": 5000.0, ""anchor"": {""nodeId"": 89, ""smRef"": 3774.0}, ""includeBackgroundEdges"": false, ""writeTo"": ""both""}",true,0.12,22,1.144,1.0,1,100.672,126.5,0.7958260869565217,1,0,14,136->89,136,15,1,18,14,136_first,4,1,136_then_114_fast,0.16342365032530184,0.1727342904496539,6.282923690762349e-06,visible,False
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-06-04T00-20-26-635Z_r00094_d5.000_rep3,94,3,2.0,2.0,5,0.12,200,61,3,9dbcb7d6,"{""enabled"": true, ""lawFamily"": ""power"", ""proxy"": ""degree"", ""alpha"": 0.8, ""k0"": null, ""dt0"": 0.12, ""kDtGamma"": 0.0, ""lambda"": 0.0, ""clampMin"": 0.25, ""clampMax"": 5000.0, ""anchor"": {""nodeId"": 89, ""smRef"": 3774.0}, ""includeBackgroundEdges"": false, ""writeTo"": ""both""}",true,0.12,22,1.144,1.0,1,100.672,126.5,0.7958260869565217,1,0,11,136->89,136,12,1,15,11,136_first,4,1,136_then_114_fast,0.15524238306846075,0.15930391535029495,4.697193830093961e-06,visible,False
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-06-04T00-20-28-321Z_r00095_d15.000_rep10,95,10,2.0,2.0,15,0.12,200,61,3,9dbcb7d6,"{""enabled"": true, ""lawFamily"": ""power"", ""proxy"": ""degree"", ""alpha"": 0.8, ""k0"": null, ""dt0"": 0.12, ""kDtGamma"": 0.0, ""lambda"": 0.0, ""clampMin"": 0.25, ""clampMax"": 5000.0, ""anchor"": {""nodeId"": 89, ""smRef"": 3774.0}, ""includeBackgroundEdges"": false, ""writeTo"": ""both""}",true,0.12,22,1.144,1.0,1,100.672,126.5,0.7958260869565217,1,0,3,136->89,136,4,1,6,3,136_first,3,1,136_then_114_fast,0.09896757454873646,0.09500020606644878,8.549116201854611e-07,visible,False
